,match_id,home_team,away_team,gender,season,competition,match_number,venue,city,toss_winner,toss_decision,umpire,umpire_2,reserve_umpire,match_referee,winner,winner_wickets,start_date,end_date,winner_runs,series,player_of_match,tv_umpire,neutralvenue,outcome,method,player_of_match_2,reserve_umpire_2,eliminator,match_number_2
834,390253,Afghanistan,Scotland,male,2009,ICC World Cup Qualifiers,,Willowmoore Park,Benoni,Afghanistan,bat,GAV Baxter,Enamul Haque,KH Hurter,BC Broad,Afghanistan,,2009/04/19,2009/04/19,89,,Mohammad Nabi,,true,,,,,,
835,390227,Canada,Scotland,male,2009,ICC World Cup Qualifiers,27,Willowmoore Park,Benoni,Scotland,field,M Erasmus,RJ Tucker,Sarika Prasad,BC Broad,Canada,,2009/04/08,2009/04/08,148,,A Bagai,,true,,,,,,
836,390204,Ireland,Scotland,male,2009,ICC World Cup Qualifiers,4,Willowmoore Park,Benoni,Ireland,field,M Erasmus,AM Saheba,KC Barbour,BC Broad,Ireland,7,2009/04/01,2009/04/01,,,WTS Porterfield,,true,,,,,,
837,387568,South Africa,England,male,2009/10,,4,St George's Park,Port Elizabeth,South Africa,bat,BG Jerling,RJ Tucker,M Erasmus,J Srinath,England,7,2009/11/29,2009/11/29,,England in South Africa ODI Series,JM Anderson,JD Cloete,,,,,,,
838,387567,South Africa,England,male,2009/10,,3,Newlands,Cape Town,South Africa,bat,M Erasmus,RJ Tucker,JD Cloete,J Srinath,South Africa,,2009/11/27,2009/11/27,112,England in South Africa ODI Series,AB de Villiers,BG Jerling,,,,,,,
839,387566,South Africa,England,male,2009/10,,2,SuperSport Park,Centurion,England,field,BG Jerling,RJ Tucker,JD Cloete,J Srinath,England,7,2009/11/22,2009/11/22,,England in South Africa ODI Series,PD Collingwood,M Erasmus,,,,,,,
840,386534,Sri Lanka,India,male,2008/09,,5,R Premadasa Stadium,Colombo,Sri Lanka,bat,BG Jerling,TH Wijewardene,RD Kottahachchi,BC Broad,Sri Lanka,,2009/02/08,2009/02/08,68,India in Sri Lanka ODI Series,KC Sangakkara,HDPK Dharmasena,,,,,,,
841,386533,Sri Lanka,India,male,2008/09,,4,R Premadasa Stadium,Colombo,India,bat,HDPK Dharmasena,BG Jerling,MSK Nandiweera,BC Broad,India,,2009/02/05,2009/02/05,67,India in Sri Lanka ODI Series,G Gambhir,MG Silva,,,,,,,
842,386532,Sri Lanka,India,male,2008/09,,3,R Premadasa Stadium,Colombo,India,bat,BG Jerling,MG Silva,PG Liyanage,BC Broad,India,,2009/02/03,2009/02/03,147,India in Sri Lanka ODI Series,Yuvraj Singh,HDPK Dharmasena,,,,,,,
843,386531,Sri Lanka,India,male,2008/09,,2,R Premadasa Stadium,Colombo,India,bat,BG Jerling,MG Silva,WA Senanayake,BC Broad,India,,2009/01/31,2009/01/31,15,India in Sri Lanka ODI Series,I Sharma,HDPK Dharmasena,,,,,,,
844,386530,Sri Lanka,India,male,2008/09,,1,Rangiri Dambulla International Stadium,,India,field,HDPK Dharmasena,BG Jerling,SSK Gallage,BC Broad,India,6,2009/01/28,2009/01/28,,India in Sri Lanka ODI Series,ST Jayasuriya,MG Silva,,,,,,,
845,385751,Pakistan,Sri Lanka,male,2008/09,,3,Gaddafi Stadium,Lahore,Sri Lanka,bat,Asad Rauf,NJ Llong,,BC Broad,Sri Lanka,,2009/01/24,2009/01/24,234,Sri Lanka in Pakistan ODI Series,TM Dilshan,Nadeem Ghauri,,,,,,,
846,385750,Pakistan,Sri Lanka,male,2008/09,,2,National Stadium,Karachi,Pakistan,field,Asad Rauf,NJ Llong,Rasheed Bhatti,BC Broad,Sri Lanka,,2009/01/21,2009/01/21,129,Sri Lanka in Pakistan ODI Series,TM Dilshan,,,,,,,,
847,385749,Pakistan,Sri Lanka,male,2008/09,,1,National Stadium,Karachi,Sri Lanka,bat,NJ Llong,Nadeem Ghauri,Saleem Badar,BC Broad,Pakistan,8,2009/01/20,2009/01/20,,Sri Lanka in Pakistan ODI Series,Salman Butt,Ahsan Raza,,,,,,,
848,385025,Kenya,Zimbabwe,male,2008/09,,3,Gymkhana Club Ground,Nairobi,Kenya,bat,SR Modi,TH Wijewardene,NN Dave,JJ Crowe,Zimbabwe,4,2009/01/31,2009/01/31,,Zimbabwe in Kenya ODI Series,,,,,,,,,
849,383275,Ireland,England,male,2009,,,"Civil Service Cricket Club, Stormont",Belfast,England,bat,Asad Rauf,PK Baldwin,M Hawthorne,RS Madugalle,England,,2009/08/27,2009/08/27,3,,DT Johnston,,,,D/L,,,,
850,380716,England,West Indies,male,2009,,3,Edgbaston,Birmingham,West Indies,field,SJ Davis,IJ Gould,PJ Hartley,AJ Pycroft,England,,2009/05/26,2009/05/26,58,NatWest Series,MJ Prior,NJ Llong,,,,,,,
851,380715,England,West Indies,male,2009,,2,County Ground,Bristol,England,field,EAR de Silva,PJ Hartley,NJ Llong,AJ Pycroft,England,6,2009/05/24,2009/05/24,,NatWest Series,PD Collingwood,IJ Gould,,,,,,,
852,378759,Bangladesh,Zimbabwe,male,2008/09,,3,Shere Bangla National Stadium,Mirpur,Bangladesh,field,Enamul Haque,Zameer Haider,Sharfuddoula,AG Hurst,Bangladesh,6,2009/01/23,2009/01/23,,Zimbabwe in Bangladesh ODI Series,Mashrafe Mortaza,AFM Akhtaruddin,,,,,,,
853,378755,Bangladesh,Sri Lanka,male,2008/09,Tri-Nation Tournament in Bangladesh,3,Shere Bangla National Stadium,Mirpur,Bangladesh,field,BR Doctrove,Nadir Shah,Sharfuddoula,AG Hurst,Bangladesh,5,2009/01/14,2009/01/14,,,Shakib Al Hasan,AFM Akhtaruddin,,,,,,,
854,378753,Bangladesh,Zimbabwe,male,2008/09,Tri-Nation Tournament in Bangladesh,1,Shere Bangla National Stadium,Mirpur,Bangladesh,field,BR Doctrove,Nadir Shah,Enamul Haque,AG Hurst,Zimbabwe,,2009/01/10,2009/01/10,38,,E Chigumbura,AFM Akhtaruddin,,,,,,,
855,377316,West Indies,India,male,2009,,4,"Beausejour Stadium, Gros Islet",St Lucia,India,field,CR Duncan,NJ Llong,VV Bullen,BC Broad,,,2009/07/05,2009/07/05,,India in West Indies ODI Series,,GE Greaves,,no result,,,,,
856,377315,West Indies,India,male,2009,,3,"Beausejour Stadium, Gros Islet",St Lucia,India,field,CR Duncan,NJ Llong,VV Bullen,BC Broad,India,6,2009/07/03,2009/07/03,,India in West Indies ODI Series,MS Dhoni,GE Greaves,,,D/L,,,,
857,377314,West Indies,India,male,2009,,2,"Sabina Park, Kingston",Jamaica,India,bat,NJ Llong,NA Malcolm,C Fletcher,BC Broad,West Indies,8,2009/06/28,2009/06/28,,India in West Indies ODI Series,R Rampaul,CE Mack,,,,,,,
858,377313,West Indies,India,male,2009,,1,"Sabina Park, Kingston",Jamaica,India,bat,NJ Llong,NA Malcolm,C Fletcher,BC Broad,India,,2009/06/26,2009/06/26,20,India in West Indies ODI Series,Yuvraj Singh,CE Mack,,,,,,,
859,375462,Zimbabwe,Sri Lanka,male,2008/09,,5,Harare Sports Club,,Zimbabwe,field,KC Barbour,RB Tiffin,ET Dube,MJ Procter,Sri Lanka,,2008/11/30,2008/11/30,19,Sri Lanka in Zimbabwe ODI Series,M Muralitharan,TJ Tapfumaneyi,,,,,,,
860,375460,Zimbabwe,Sri Lanka,male,2008/09,,3,Harare Sports Club,,Zimbabwe,field,Aleem Dar,RB Tiffin,,MJ Procter,Sri Lanka,,2008/11/24,2008/11/24,5,Sri Lanka in Zimbabwe ODI Series,H Masakadza,KC Barbour,,,,,,,
861,375457,Zimbabwe,Sri Lanka,male,2008/09,,2,Harare Sports Club,,Zimbabwe,bat,Aleem Dar,KC Barbour,TJ Tapfumaneyi,MJ Procter,Sri Lanka,9,2008/11/22,2008/11/22,,Sri Lanka in Zimbabwe ODI Series,BAW Mendis,O Chirombe,,,,,,,
862,375456,Zimbabwe,Sri Lanka,male,2008/09,,1,Harare Sports Club,,Sri Lanka,field,Aleem Dar,KC Barbour,TJ Tapfumaneyi,MJ Procter,Sri Lanka,6,2008/11/20,2008/11/20,,Sri Lanka in Zimbabwe ODI Series,M Muralitharan,O Chirombe,,,,,,,
863,374060,Pakistan,West Indies,male,2008/09,,2,Sheikh Zayed Stadium,Abu Dhabi,Pakistan,bat,SJ Davis,DJ Harper,,MJ Procter,Pakistan,,2008/11/14,2008/11/14,24,Pakistan v West Indies ODI Series,Sohail Tanvir,MR Benson,true,,,,,,
864,374059,Pakistan,West Indies,male,2008/09,,1,Sheikh Zayed Stadium,Abu Dhabi,West Indies,bat,MR Benson,SJ Davis,,MJ Procter,Pakistan,4,2008/11/12,2008/11/12,,Pakistan v West Indies ODI Series,CH Gayle,DJ Harper,true,,,,,,
865,366711,New Zealand,West Indies,male,2008/09,,3,Westpac Stadium,Wellington,New Zealand,field,MR Benson,AL Hill,EA Watkin,J Srinath,New Zealand,7,2009/01/07,2009/01/07,,West Indies in New Zealand ODI Series,DL Vettori,GAV Baxter,,,,,,,
866,366709,New Zealand,West Indies,male,2008/09,,1,Queenstown Events Centre,,New Zealand,field,MR Benson,AL Hill,DJ Walker,J Srinath,,,2008/12/31,2008/12/31,,West Indies in New Zealand ODI Series,,EA Watkin,,no result,,,,,
867,366627,New Zealand,India,male,2008/09,,3,AMI Stadium,Christchurch,New Zealand,field,GAV Baxter,RE Koertzen,DM Quested,RS Madugalle,India,,2009/03/08,2009/03/08,58,India in New Zealand ODI Series,SR Tendulkar,EA Watkin,,,,,,,
868,366626,New Zealand,India,male,2008/09,,2,Westpac Stadium,Wellington,India,bat,RE Koertzen,EA Watkin,WR Knights,RS Madugalle,,,2009/03/06,2009/03/06,,India in New Zealand ODI Series,,GAV Baxter,,no result,,,,,
869,366625,New Zealand,India,male,2008/09,,5,Eden Park,Auckland,India,bat,GAV Baxter,RE Koertzen,WR Knights,RS Madugalle,New Zealand,8,2009/03/14,2009/03/14,,India in New Zealand ODI Series,JD Ryder,EA Watkin,,,,,,,
870,366624,New Zealand,India,male,2008/09,,4,Seddon Park,Hamilton,New Zealand,bat,GAV Baxter,RE Koertzen,CB Gaffaney,RS Madugalle,India,,2009/03/11,2009/03/11,84,India in New Zealand ODI Series,V Sehwag,EA Watkin,,,D/L,,,,
871,366623,New Zealand,India,male,2008/09,,1,McLean Park,Napier,India,bat,AL Hill,RE Koertzen,EA Watkin,RS Madugalle,India,,2009/03/03,2009/03/03,53,India in New Zealand ODI Series,MS Dhoni,GAV Baxter,,,D/L,,,,
872,366341,Sri Lanka,India,male,2008,,4,R Premadasa Stadium,Colombo,India,bat,BR Doctrove,MG Silva,HDPK Dharmasena,BC Broad,India,,2008/08/27,2008/08/27,46,India in Sri Lanka ODI Series,SK Raina,TH Wijewardene,,,,,,,
873,361047,India,England,male,2008/09,,5,Barabati Stadium,Cuttack,India,field,DJ Harper,AM Saheba,UL Dubey,RS Mahanama,India,6,2008/11/26,2008/11/26,,England in India ODI Series,V Sehwag,SK Tarapore,,,,,,,
874,361046,India,England,male,2008/09,,4,M Chinnaswamy Stadium,Bangalore,England,field,DJ Harper,AM Saheba,S Ravi,RS Mahanama,India,,2008/11/23,2008/11/23,19,England in India ODI Series,V Sehwag,SK Tarapore,,,D/L,,,,
875,361045,India,England,male,2008/09,,3,Green Park,Kanpur,England,bat,AM Saheba,RB Tiffin,BS Bhatti,RS Mahanama,India,,2008/11/20,2008/11/20,16,England in India ODI Series,Harbhajan Singh,SL Shastri,,,D/L,,,,
876,361044,India,England,male,2008/09,,2,Maharani Usharaje Trust Cricket Ground,Indore,India,bat,AM Saheba,RB Tiffin,S Dua,RS Mahanama,India,,2008/11/17,2008/11/17,54,England in India ODI Series,Yuvraj Singh,SL Shastri,,,,,,,
877,361043,India,England,male,2008/09,,1,Madhavrao Scindia Cricket Ground,Rajkot,England,field,AM Saheba,RB Tiffin,MR Singh,RS Mahanama,India,,2008/11/14,2008/11/14,158,England in India ODI Series,Yuvraj Singh,SL Shastri,,,,,,,
878,360800,South Africa,Kenya,male,2008/09,,1,OUTsurance Oval,Bloemfontein,South Africa,bat,M Erasmus,NJ Llong,BDA Westraadt,RS Mahanama,South Africa,,2008/10/31,2008/10/31,159,Kenya in South Africa ODI Series,JP Duminy,BG Jerling,,,,,,,
879,352669,West Indies,England,male,2008/09,,5,"Beausejour Stadium, Gros Islet",St Lucia,West Indies,field,SJ Davis,NA Malcolm,CE Mack,J Srinath,England,,2009/04/03,2009/04/03,26,England in West Indies ODI Series,A Flintoff,GE Greaves,,,,,,,
880,352668,West Indies,England,male,2008/09,,4,"Kensington Oval, Bridgetown",Barbados,England,field,SA Bucknor,SJ Davis,VV Bullen,J Srinath,England,9,2009/03/29,2009/03/29,,England in West Indies ODI Series,AJ Strauss,NA Malcolm,,,D/L,,,,
881,352667,West Indies,England,male,2008/09,,3,"Kensington Oval, Bridgetown",Barbados,West Indies,field,SA Bucknor,SJ Davis,VV Bullen,J Srinath,West Indies,8,2009/03/27,2009/03/27,,England in West Indies ODI Series,DJ Bravo,NA Malcolm,,,D/L,,,,
882,352666,West Indies,England,male,2008/09,,2,Providence Stadium,Guyana,West Indies,bat,Aleem Dar,CR Duncan,D Somwaru,J Srinath,West Indies,,2009/03/22,2009/03/22,21,England in West Indies ODI Series,S Chanderpaul,CE Mack,,,,,,,
883,352665,West Indies,England,male,2008/09,,1,Providence Stadium,Guyana,England,bat,Aleem Dar,CR Duncan,D Somwaru,J Srinath,England,,2009/03/20,2009/03/20,1,England in West Indies ODI Series,PD Collingwood,CE Mack,,,D/L,,,,
884,351693,Australia,New Zealand,male,2008/09,,5,"Brisbane Cricket Ground, Woolloongabba",Brisbane,New Zealand,field,SA Bucknor,RJ Tucker,NS McNamara,RS Mahanama,,,2009/02/13,2009/02/13,,Chappell-Hadlee Trophy,,BNJ Oxenford,,no result,,,,,
885,351692,Australia,New Zealand,male,2008/09,,4,Adelaide Oval,,New Zealand,bat,SA Bucknor,SJ Davis,,RS Mahanama,Australia,6,2009/02/10,2009/02/10,,Chappell-Hadlee Trophy,DJ Hussey,PR Reiffel,,,,,,,
886,351691,Australia,New Zealand,male,2008/09,,3,Sydney Cricket Ground,,New Zealand,field,SA Bucknor,SJA Taufel,,RS Mahanama,Australia,,2009/02/08,2009/02/08,32,Chappell-Hadlee Trophy,BJ Haddin,RJ Tucker,,,,,,,
887,351690,Australia,New Zealand,male,2008/09,,2,Melbourne Cricket Ground,,New Zealand,field,SA Bucknor,PR Reiffel,GC Joshua,RS Mahanama,New Zealand,6,2009/02/06,2009/02/06,,Chappell-Hadlee Trophy,MJ Clarke,RJ Tucker,,,,,,,
888,351689,Australia,New Zealand,male,2008/09,,1,Western Australia Cricket Association Ground,Perth,Australia,bat,SA Bucknor,BNJ Oxenford,,RS Mahanama,New Zealand,2,2009/02/01,2009/02/01,,Chappell-Hadlee Trophy,KD Mills,PR Reiffel,,,,,,,
889,351688,Australia,South Africa,male,2008/09,,5,Western Australia Cricket Association Ground,Perth,South Africa,bat,IJ Gould,BNJ Oxenford,AR Craig,RS Madugalle,South Africa,,2009/01/30,2009/01/30,39,South Africa in Australia ODI Series,HM Amla,PR Reiffel,,,,,,,
890,351687,Australia,South Africa,male,2008/09,,4,Adelaide Oval,,Australia,bat,IJ Gould,DJ Harper,AR Collins,RS Madugalle,South Africa,8,2009/01/26,2009/01/26,,South Africa in Australia ODI Series,AB de Villiers,BNJ Oxenford,,,,,,,
891,351686,Australia,South Africa,male,2008/09,,3,Sydney Cricket Ground,,Australia,bat,IJ Gould,RJ Tucker,GA Abood,RS Madugalle,South Africa,3,2009/01/23,2009/01/23,,South Africa in Australia ODI Series,JA Morkel,BNJ Oxenford,,,,,,,
892,351685,Australia,South Africa,male,2008/09,,2,Bellerive Oval,Hobart,South Africa,field,IJ Gould,RJ Tucker,SG John,RS Madugalle,Australia,,2009/01/18,2009/01/18,5,South Africa in Australia ODI Series,SE Marsh,PR Reiffel,,,,,,,
893,351684,Australia,South Africa,male,2008/09,,1,Melbourne Cricket Ground,,Australia,bat,IJ Gould,BNJ Oxenford,AP Ward,RS Madugalle,South Africa,3,2009/01/16,2009/01/16,,South Africa in Australia ODI Series,JA Morkel,RJ Tucker,,,,,,,
894,350481,South Africa,Australia,male,2008/09,,5,New Wanderers Stadium,Johannesburg,South Africa,field,EAR de Silva,RE Koertzen,MW Brown,RS Madugalle,Australia,,2009/04/17,2009/04/17,47,Australia in South Africa ODI Series,NM Hauritz,BG Jerling,,,,,,,
895,350480,South Africa,Australia,male,2008/09,,4,St George's Park,Port Elizabeth,Australia,field,EAR de Silva,BG Jerling,MW Brown,RS Madugalle,South Africa,,2009/04/13,2009/04/13,61,Australia in South Africa ODI Series,HH Gibbs,RE Koertzen,,,,,,,
896,350479,South Africa,Australia,male,2008/09,,3,Newlands,Cape Town,South Africa,bat,EAR de Silva,RE Koertzen,MW Brown,RS Madugalle,South Africa,,2009/04/09,2009/04/09,25,Australia in South Africa ODI Series,JH Kallis,BG Jerling,,,,,,,
897,350478,South Africa,Australia,male,2008/09,,2,SuperSport Park,Centurion,Australia,bat,EAR de Silva,BG Jerling,ZTA Ndamane,RS Madugalle,South Africa,7,2009/04/05,2009/04/05,,Australia in South Africa ODI Series,WD Parnell,RE Koertzen,,,,,,,
898,350477,South Africa,Australia,male,2008/09,,1,Kingsmead,Durban,Australia,bat,EAR de Silva,RE Koertzen,ZTA Ndamane,RS Madugalle,Australia,,2009/04/03,2009/04/03,141,Australia in South Africa ODI Series,MEK Hussey,BG Jerling,,,,,,,
899,350348,South Africa,Bangladesh,male,2008/09,,1,Senwes Park,Potchefstroom,South Africa,bat,M Erasmus,NJ Llong,BG Jerling,RS Mahanama,South Africa,,2008/11/07,2008/11/07,61,Bangladesh in South Africa ODI Series,DW Steyn,IL Howell,,,,,,,
900,350049,England,Australia,male,2009,,7,Riverside Ground,Chester-le-Street,England,field,Asad Rauf,NJ Llong,RK Illingworth,RS Mahanama,England,4,2009/09/20,2009/09/20,,NatWest Series,GP Swann,PJ Hartley,,,,,,,
901,350048,England,Australia,male,2009,,6,Trent Bridge,Nottingham,Australia,bat,Asad Rauf,NJ Llong,NL Bainton,RS Mahanama,Australia,,2009/09/17,2009/09/17,111,NatWest Series,TD Paine,RA Kettleborough,,,,,,,
902,350047,England,Australia,male,2009,,5,Trent Bridge,Nottingham,England,bat,Asad Rauf,RA Kettleborough,SA Garratt,RS Mahanama,Australia,4,2009/09/15,2009/09/15,,NatWest Series,RT Ponting,NJ Llong,,,,,,,
903,350046,England,Australia,male,2009,,4,Lord's,London,England,bat,Asad Rauf,NJ Llong,PJ Hartley,RS Mahanama,Australia,7,2009/09/12,2009/09/12,,NatWest Series,B Lee,IJ Gould,,,,,,,
904,350045,England,Australia,male,2009,,3,The Rose Bowl,Southampton,England,bat,PJ Hartley,AL Hill,NJ Llong,RS Mahanama,Australia,6,2009/09/09,2009/09/09,,NatWest Series,CL White,RA Kettleborough,,,,,,,
905,350044,England,Australia,male,2009,,2,Lord's,London,England,field,IJ Gould,AL Hill,RA Kettleborough,RS Mahanama,Australia,,2009/09/06,2009/09/06,39,NatWest Series,MG Johnson,NJ Llong,,,,,,,
906,350043,England,Australia,male,2009,,1,Kennington Oval,London,England,field,AL Hill,NJ Llong,IJ Gould,RS Mahanama,Australia,,2009/09/04,2009/09/04,4,NatWest Series,CJ Ferguson,PJ Hartley,,,,,,,
907,345471,India,Pakistan,male,2008,Kitply Cup,,Shere Bangla National Stadium,Mirpur,Pakistan,bat,EAR de Silva,Nadir Shah,Enamul Haque,JJ Crowe,Pakistan,,2008/06/14,2008/06/14,25,,Younis Khan,AFM Akhtaruddin,true,,,,,,
908,345470,Bangladesh,India,male,2008,Kitply Cup,3,Shere Bangla National Stadium,Mirpur,Bangladesh,bat,EAR de Silva,Nadir Shah,Sharfuddoula,JJ Crowe,India,7,2008/06/12,2008/06/12,,,G Gambhir,AFM Akhtaruddin,,,,,,,
909,345469,India,Pakistan,male,2008,Kitply Cup,2,Shere Bangla National Stadium,Mirpur,India,bat,EAR de Silva,Enamul Haque,Anisur Rahman,JJ Crowe,India,,2008/06/10,2008/06/10,140,,V Sehwag,AFM Akhtaruddin,true,,,,,,
910,345468,Bangladesh,Pakistan,male,2008,Kitply Cup,1,Shere Bangla National Stadium,Mirpur,Bangladesh,field,EAR de Silva,Enamul Haque,Tanvir Ahmed,JJ Crowe,Pakistan,,2008/06/08,2008/06/08,70,,Salman Butt,AFM Akhtaruddin,,,,,,,
911,343763,Pakistan,Bangladesh,male,2007/08,,5,National Stadium,Karachi,Pakistan,bat,SA Bucknor,Nadeem Ghauri,,MJ Procter,Pakistan,,2008/04/19,2008/04/19,150,Bangladesh in Pakistan ODI Series,Mohammad Asif,Zameer Haider,,,,,,,
912,343762,Pakistan,Bangladesh,male,2007/08,,4,Multan Cricket Stadium,,Bangladesh,bat,SA Bucknor,Zameer Haider,Shozab Raza,MJ Procter,Pakistan,7,2008/04/16,2008/04/16,,Bangladesh in Pakistan ODI Series,Shakib Al Hasan,Nadeem Ghauri,,,,,,,
913,343761,Pakistan,Bangladesh,male,2007/08,,3,Gaddafi Stadium,Lahore,Pakistan,bat,SA Bucknor,Nadeem Ghauri,,MJ Procter,Pakistan,,2008/04/13,2008/04/13,23,Bangladesh in Pakistan ODI Series,Salman Butt,Zameer Haider,,,,,,,
914,343760,Pakistan,Bangladesh,male,2007/08,,2,Iqbal Stadium,Faisalabad,Bangladesh,bat,Aleem Dar,SA Bucknor,Iqbal Butt,MJ Procter,Pakistan,7,2008/04/11,2008/04/11,,Bangladesh in Pakistan ODI Series,Salman Butt,Nadeem Ghauri,,,D/L,,,,
915,343759,Pakistan,Bangladesh,male,2007/08,,1,Gaddafi Stadium,Lahore,Pakistan,bat,Aleem Dar,SA Bucknor,Ahmed Shahab,MJ Procter,Pakistan,,2008/04/08,2008/04/08,152,Bangladesh in Pakistan ODI Series,Mohammad Yousuf,Zameer Haider,,,D/L,,,,
916,343736,Sri Lanka,India,male,2008,,5,R Premadasa Stadium,Colombo,Sri Lanka,bat,BR Doctrove,TH Wijewardene,WA Senanayake,BC Broad,Sri Lanka,,2008/08/29,2008/08/29,112,India in Sri Lanka ODI Series,KMDN Kulasekara,MG Silva,,,D/L,,,,
917,343734,Sri Lanka,India,male,2008,,3,R Premadasa Stadium,Colombo,India,bat,BR Doctrove,TH Wijewardene,WA Senanayake,BC Broad,India,,2008/08/24,2008/08/24,33,India in Sri Lanka ODI Series,MS Dhoni,MG Silva,,,,,,,
918,343733,Sri Lanka,India,male,2008,,2,Rangiri Dambulla International Stadium,,India,field,BR Doctrove,MG Silva,RD Kottahachchi,BC Broad,India,3,2008/08/20,2008/08/20,,India in Sri Lanka ODI Series,Z Khan,TH Wijewardene,,,,,,,
919,343732,Sri Lanka,India,male,2008,,1,Rangiri Dambulla International Stadium,,India,bat,EAR de Silva,BR Doctrove,MSK Nandiweera,BC Broad,Sri Lanka,8,2008/08/18,2008/08/18,,India in Sri Lanka ODI Series,BAW Mendis,MG Silva,,,,,,,
920,336204,Australia,Bangladesh,male,2008,,3,Marrara Cricket Ground,Darwin,Australia,bat,PD Parker,AM Saheba,BNJ Oxenford,J Srinath,Australia,,2008/09/06,2008/09/06,73,Bangladesh in Australia ODI Series,Tamim Iqbal,RJ Tucker,,,,,,,
921,336202,Australia,Bangladesh,male,2008,,2,Marrara Cricket Ground,Darwin,Bangladesh,bat,BNJ Oxenford,AM Saheba,PD Parker,J Srinath,Australia,8,2008/09/03,2008/09/03,,Bangladesh in Australia ODI Series,SE Marsh,RJ Tucker,,,,,,,
922,336201,Australia,Bangladesh,male,2008,,1,Marrara Cricket Ground,Darwin,Bangladesh,field,PD Parker,AM Saheba,RJ Tucker,J Srinath,Australia,,2008/08/30,2008/08/30,180,Bangladesh in Australia ODI Series,MEK Hussey,BNJ Oxenford,,,,,,,
923,335358,India,Sri Lanka,male,2008,Asia Cup,,National Stadium,Karachi,India,field,AL Hill,SJA Taufel,Ahsan Raza,AG Hurst,Sri Lanka,,2008/07/06,2008/07/06,100,,BAW Mendis,Zameer Haider,true,,,,,,
924,335357,Pakistan,Bangladesh,male,2008,Asia Cup,12,National Stadium,Karachi,Bangladesh,bat,IJ Gould,AL Hill,Khalid Mahmood,AG Hurst,Pakistan,10,2008/07/04,2008/07/04,,,Abdur Rauf,MG Silva,,,,,,,
925,335356,India,Sri Lanka,male,2008,Asia Cup,11,National Stadium,Karachi,Sri Lanka,bat,BG Jerling,SJA Taufel,,AG Hurst,India,6,2008/07/03,2008/07/03,,,MS Dhoni,Zameer Haider,true,,,,,,
926,335355,Pakistan,India,male,2008,Asia Cup,10,National Stadium,Karachi,India,bat,IJ Gould,AL Hill,Iftikhar Malik,AG Hurst,Pakistan,8,2008/07/02,2008/07/02,,,Younis Khan,AFM Akhtaruddin,,,,,,,
927,335354,Bangladesh,Sri Lanka,male,2008,Asia Cup,9,National Stadium,Karachi,Sri Lanka,bat,BG Jerling,SJA Taufel,Anisur Rahman,AG Hurst,Sri Lanka,,2008/06/30,2008/06/30,158,,ST Jayasuriya,AM Saheba,true,,,,,,
928,335353,Pakistan,Sri Lanka,male,2008,Asia Cup,8,National Stadium,Karachi,Pakistan,field,IJ Gould,AL Hill,Shozab Raza,AG Hurst,Sri Lanka,,2008/06/29,2008/06/29,64,,KC Sangakkara,AFM Akhtaruddin,,,,,,,
929,335352,Bangladesh,India,male,2008,Asia Cup,7,National Stadium,Karachi,Bangladesh,bat,BG Jerling,SJA Taufel,Mian Mohammad Aslam,AG Hurst,India,7,2008/06/28,2008/06/28,,,SK Raina,MG Silva,true,,,,,,
930,335351,Pakistan,India,male,2008,Asia Cup,5,National Stadium,Karachi,Pakistan,bat,AL Hill,BG Jerling,Rasheed Bhatti,AG Hurst,India,6,2008/06/26,2008/06/26,,,SK Raina,AFM Akhtaruddin,,,,,,,
931,335350,Sri Lanka,United Arab Emirates,male,2008,Asia Cup,6,Gaddafi Stadium,Lahore,Sri Lanka,bat,IJ Gould,SJA Taufel,Iqbal Butt,MJ Procter,Sri Lanka,,2008/06/26,2008/06/26,142,,BAW Mendis,AM Saheba,true,,,,,,
932,335349,Hong Kong,India,male,2008,Asia Cup,4,National Stadium,Karachi,India,bat,AL Hill,BG Jerling,Saleem Badar,AG Hurst,India,,2008/06/25,2008/06/25,256,,SK Raina,MG Silva,true,,,,,,
933,335348,Bangladesh,Sri Lanka,male,2008,Asia Cup,3,Gaddafi Stadium,Lahore,Bangladesh,field,IJ Gould,SJA Taufel,Ahsan Raza,MJ Procter,Sri Lanka,,2008/06/25,2008/06/25,131,,KC Sangakkara,Zameer Haider,true,,,,,,
